caregiver_id,shift_id,shift_start,shift_end,status,offered,applied,assigned,cancelled,declined,rejected,unapplied,cancelled_reason,invitation_notes,unavailability,read,last_invited,num_invites_sent
600551,132390994,00:00.0,00:00.0,assigned,53:26.1,NULL,53:26.1,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
600559,132578903,00:00.0,00:00.0,assigned,58:24.4,NULL,58:24.4,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
604954,132613343,00:00.0,00:00.0,assigned,58:34.0,NULL,58:34.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
646864,132630661,00:00.0,00:00.0,cancelled,02:54.3,NULL,NULL,30:11.9,NULL,NULL,NULL,NULL,NULL,0,31:01.6,02:54.7,1
673613,132630224,00:00.0,00:00.0,assigned,37:53.4,NULL,37:53.4,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
790389,132539785,00:00.0,00:00.0,assigned,08:38.8,NULL,08:38.8,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
799457,132630661,00:00.0,00:00.0,cancelled,03:04.1,NULL,NULL,30:11.9,NULL,NULL,NULL,NULL,NULL,0,NULL,03:04.1,1
837101,132630661,00:00.0,00:00.0,cancelled,02:58.6,NULL,NULL,30:11.9,NULL,NULL,NULL,NULL,NULL,0,NULL,02:58.6,1
837112,132630661,00:00.0,00:00.0,cancelled,03:05.5,NULL,NULL,30:11.9,NULL,NULL,NULL,NULL,NULL,0,16:02.8,03:05.6,1
842549,132630661,00:00.0,00:00.0,cancelled,03:11.1,NULL,NULL,30:11.9,NULL,NULL,NULL,NULL,NULL,0,NULL,03:11.3,1
1068119,132630661,00:00.0,00:00.0,cancelled,03:11.6,NULL,NULL,30:11.9,NULL,NULL,NULL,NULL,NULL,0,NULL,03:11.7,1
1106725,132630661,00:00.0,00:00.0,cancelled,03:02.7,NULL,NULL,30:11.9,NULL,NULL,NULL,NULL,NULL,0,46:04.0,03:02.9,1
1140619,132630661,00:00.0,00:00.0,rejected,NULL,33:04.1,NULL,NULL,NULL,30:12.0,NULL,NULL,NULL,0,54:55.8,NULL,NULL
531083,132367669,00:00.0,00:00.0,assigned,35:10.0,NULL,35:10.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
531122,131939390,00:00.0,00:00.0,assigned,29:10.0,NULL,29:10.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
707316,132592887,00:00.0,00:00.0,assigned,30:10.7,NULL,30:10.7,NULL,NULL,NULL,NULL,NULL,NULL,0,19:32.2,NULL,NULL
798163,132662535,00:00.0,00:00.0,assigned,29:53.4,NULL,29:53.4,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
172755,133926324,01:22.2,31:22.2,assigned,31:31.1,NULL,31:31.1,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
740261,133279525,04:00.0,30:00.0,assigned,08:12.0,NULL,08:12.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
798989,134447367,05:00.0,30:00.0,assigned,38:11.0,NULL,38:11.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
70011,133926326,06:59.6,36:59.6,assigned,37:11.1,NULL,37:11.1,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
811721,132441066,10:00.0,35:00.0,assigned,39:22.4,NULL,39:22.4,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
69544,133926329,14:19.2,44:19.2,assigned,44:28.3,NULL,44:28.3,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
491757,133281527,15:00.0,45:00.0,assigned,14:10.0,NULL,14:10.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
567599,132784749,15:00.0,45:00.0,assigned,26:11.0,NULL,26:11.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
545024,132784340,15:00.0,15:00.0,assigned,23:10.0,NULL,23:10.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
527390,133674746,15:00.0,30:00.0,assigned,23:11.0,NULL,23:11.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
545283,132784281,15:00.0,00:00.0,assigned,23:10.0,NULL,23:10.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
784043,132544243,15:00.0,00:00.0,assigned,10:40.0,NULL,10:40.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
1177858,133344963,15:00.0,00:00.0,assigned,05:12.0,NULL,05:12.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
545155,132782595,15:00.0,15:00.0,assigned,17:10.0,NULL,17:10.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
516541,133344553,15:00.0,30:00.0,assigned,05:12.0,NULL,05:12.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
827651,133337565,15:00.0,00:00.0,assigned,53:12.0,NULL,53:12.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
1154978,132899284,15:00.0,00:00.0,assigned,57:30.8,NULL,57:30.8,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
794930,133340391,15:00.0,45:00.0,assigned,59:12.0,NULL,59:12.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
337289,133529085,15:00.0,00:00.0,assigned,03:40.0,NULL,03:40.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
749486,133342411,15:00.0,00:00.0,assigned,59:12.0,NULL,59:12.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
801009,132555703,15:00.0,00:00.0,assigned,24:00.1,NULL,24:00.1,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
834747,133973567,15:00.0,00:00.0,assigned,10:02.4,NULL,10:02.4,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
800255,132360534,15:00.0,15:00.0,assigned,33:23.2,NULL,33:23.2,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
800600,132200193,15:00.0,15:00.0,assigned,23:32.9,NULL,23:32.9,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
669918,132555382,15:00.0,00:00.0,assigned,23:42.8,NULL,23:42.8,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
62203,132310236,15:00.0,15:00.0,cancelled,19:22.3,NULL,19:22.3,11:22.9,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
602644,132307764,15:00.0,15:00.0,assigned,05:51.2,NULL,05:51.2,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
669482,132568149,15:00.0,15:00.0,assigned,45:08.6,NULL,45:08.6,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
1122423,132602201,15:00.0,15:00.0,assigned,53:04.9,NULL,53:04.9,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
1150704,132310236,15:00.0,15:00.0,assigned,11:22.9,NULL,11:22.9,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
600239,132388056,15:00.0,00:00.0,assigned,27:38.5,NULL,27:38.5,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
606705,133926330,17:25.3,47:25.3,assigned,47:34.6,NULL,47:34.6,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
1036397,133926331,18:31.3,48:31.3,assigned,48:34.6,NULL,48:34.6,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
505138,133578929,20:00.0,00:00.0,assigned,17:10.0,NULL,17:10.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
568316,133926338,27:38.4,57:38.4,assigned,57:47.0,NULL,57:47.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
218951,131980988,30:00.0,45:00.0,assigned,46:47.0,NULL,46:47.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
900381,133569272,30:00.0,45:00.0,assigned,35:10.0,NULL,35:10.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
10757,133576816,30:00.0,00:00.0,cancelled,02:16.9,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,02:17.0,1
13322,133576816,30:00.0,00:00.0,cancelled,02:03.6,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,02:03.8,1
60485,133576816,30:00.0,00:00.0,cancelled,02:20.1,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,02:20.1,1
60496,133576816,30:00.0,00:00.0,cancelled,02:18.8,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,02:18.8,1
60563,133576816,30:00.0,00:00.0,cancelled,02:15.6,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,02:15.6,1
60588,133576816,30:00.0,00:00.0,cancelled,02:04.1,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,02:04.1,1
60657,133576816,30:00.0,00:00.0,cancelled,02:08.9,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,02:09.0,1
60788,133576816,30:00.0,00:00.0,cancelled,02:23.1,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,02:23.1,1
60817,133576816,30:00.0,00:00.0,cancelled,02:07.5,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,02:07.5,1
61150,133576816,30:00.0,00:00.0,cancelled,01:16.4,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,01:16.6,1
61263,133576816,30:00.0,00:00.0,cancelled,02:06.1,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,14:25.7,02:06.2,1
61265,133576816,30:00.0,00:00.0,cancelled,02:05.3,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,14:04.7,02:05.5,1
61269,133576816,30:00.0,00:00.0,cancelled,02:23.4,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,02:23.4,1
61290,133576816,30:00.0,00:00.0,cancelled,01:34.6,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,01:34.7,1
61550,133576816,30:00.0,00:00.0,cancelled,01:34.8,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,01:34.8,1
61643,133576816,30:00.0,00:00.0,cancelled,02:11.4,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,02:11.5,1
61659,133576816,30:00.0,00:00.0,cancelled,02:06.8,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,02:06.8,1
61668,133576816,30:00.0,00:00.0,cancelled,02:09.8,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,02:09.9,1
61726,133576816,30:00.0,00:00.0,cancelled,02:06.4,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,02:06.5,1
61740,133576816,30:00.0,00:00.0,cancelled,02:16.0,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,02:16.1,1
61760,133576816,30:00.0,00:00.0,cancelled,02:04.3,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,02:04.3,1
61792,133576816,30:00.0,00:00.0,cancelled,02:12.3,NULL,NULL,44:02.5,53:11.1,NULL,NULL,NULL,NULL,0,53:11.4,02:12.4,1
61860,133576816,30:00.0,00:00.0,cancelled,02:19.0,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,02:19.0,1
61945,133576816,30:00.0,00:00.0,assigned,44:02.5,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
62001,133576816,30:00.0,00:00.0,cancelled,02:16.2,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,02:16.2,1
62028,133576816,30:00.0,00:00.0,cancelled,01:34.4,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,01:34.4,1
62101,133576816,30:00.0,00:00.0,cancelled,02:13.6,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,02:13.6,1
62191,133576816,30:00.0,00:00.0,cancelled,02:16.3,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,02:16.4,1
62342,133576816,30:00.0,00:00.0,cancelled,02:07.8,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,52:16.0,02:07.8,1
62343,133576816,30:00.0,00:00.0,cancelled,02:16.5,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,02:16.6,1
62532,133576816,30:00.0,00:00.0,cancelled,02:16.8,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,02:16.8,1
62533,133576816,30:00.0,00:00.0,cancelled,02:16.9,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,21:53.9,02:17.0,1
62593,133576816,30:00.0,00:00.0,cancelled,02:17.1,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,02:17.2,1
62714,133576816,30:00.0,00:00.0,cancelled,02:17.2,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,02:17.3,1
62715,133576816,30:00.0,00:00.0,cancelled,02:17.3,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,02:17.3,1
62756,133576816,30:00.0,00:00.0,cancelled,01:17.7,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,01:17.7,1
62839,133576816,30:00.0,00:00.0,cancelled,02:17.5,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,02:17.5,1
62875,133576816,30:00.0,00:00.0,cancelled,02:17.6,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,02:17.7,1
62918,133576816,30:00.0,00:00.0,cancelled,02:18.0,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,02:18.0,1
62957,133576816,30:00.0,00:00.0,cancelled,02:18.1,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,02:18.1,1
63019,133576816,30:00.0,00:00.0,cancelled,02:14.4,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,02:14.4,1
63053,133576816,30:00.0,00:00.0,cancelled,02:13.5,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,02:13.5,1
63077,133576816,30:00.0,00:00.0,cancelled,02:14.8,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,02:14.8,1
63078,133576816,30:00.0,00:00.0,cancelled,01:34.9,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,03:03.4,01:34.9,1
63215,133576816,30:00.0,00:00.0,cancelled,02:23.8,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,02:23.8,1
63220,133576816,30:00.0,00:00.0,cancelled,02:09.4,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,44:30.5,02:09.5,1
63263,133576816,30:00.0,00:00.0,cancelled,02:18.3,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,02:18.3,1
63266,133576816,30:00.0,00:00.0,cancelled,02:08.2,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,02:08.4,1
63311,133576816,30:00.0,00:00.0,cancelled,02:18.7,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,02:18.7,1
63313,133576816,30:00.0,00:00.0,cancelled,02:18.8,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,02:19.0,1
63337,133576816,30:00.0,00:00.0,cancelled,01:13.7,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,01:13.8,1
63424,133576816,30:00.0,00:00.0,cancelled,02:14.3,NULL,NULL,44:02.5,49:22.9,NULL,NULL,NULL,NULL,0,49:19.3,02:14.3,1
63520,133576816,30:00.0,00:00.0,cancelled,01:35.0,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,01:35.0,1
63978,133576816,30:00.0,00:00.0,cancelled,02:06.6,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,52:27.4,02:06.6,1
63996,133576816,30:00.0,00:00.0,cancelled,02:07.3,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,02:15.2,02:07.4,1
64034,133576816,30:00.0,00:00.0,cancelled,01:17.4,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,11:35.1,01:17.5,1
64075,133576816,30:00.0,00:00.0,cancelled,01:35.2,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,01:35.2,1
64182,133576816,30:00.0,00:00.0,cancelled,02:07.9,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,02:08.0,1
64464,133576816,30:00.0,00:00.0,cancelled,02:14.6,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,02:14.7,1
64505,133576816,30:00.0,00:00.0,cancelled,01:35.3,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,01:35.3,1
64539,133576816,30:00.0,00:00.0,cancelled,02:19.2,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,02:19.2,1
64596,133576816,30:00.0,00:00.0,cancelled,02:12.8,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,02:12.9,1
64664,133576816,30:00.0,00:00.0,cancelled,01:35.4,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,02:24.3,01:35.4,1
64750,133576816,30:00.0,00:00.0,cancelled,02:11.8,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,02:12.0,1
64840,133576816,30:00.0,00:00.0,cancelled,02:19.4,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,02:19.5,1
64914,133576816,30:00.0,00:00.0,cancelled,02:23.0,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,14:22.9,02:23.0,1
64960,133576816,30:00.0,00:00.0,cancelled,01:16.9,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,01:17.0,1
64975,133576816,30:00.0,00:00.0,cancelled,02:04.4,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,37:08.9,02:04.5,1
65083,133576816,30:00.0,00:00.0,cancelled,02:07.2,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,02:07.2,1
65277,133576816,30:00.0,00:00.0,cancelled,02:23.7,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,02:23.7,1
65296,133576816,30:00.0,00:00.0,cancelled,01:34.5,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,01:34.5,1
65348,133576816,30:00.0,00:00.0,cancelled,02:07.0,NULL,NULL,44:02.5,55:27.1,NULL,NULL,NULL,NULL,0,55:27.4,02:07.0,1
65445,133576816,30:00.0,00:00.0,cancelled,01:15.8,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,01:15.8,1
70303,133576816,30:00.0,00:00.0,cancelled,01:14.0,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,01:15.4,1
91721,133576816,30:00.0,00:00.0,cancelled,02:15.2,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,02:15.2,1
166851,133576816,30:00.0,00:00.0,cancelled,02:08.7,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,02:08.8,1
173367,133576816,30:00.0,00:00.0,cancelled,02:05.0,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,02:05.1,1
174494,133576816,30:00.0,00:00.0,cancelled,02:13.7,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,08:52.3,02:13.7,1
183799,133576816,30:00.0,00:00.0,cancelled,02:20.5,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,02:20.5,1
217485,133576816,30:00.0,00:00.0,cancelled,02:14.2,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,02:14.2,1
217788,133576816,30:00.0,00:00.0,cancelled,02:19.2,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,02:19.2,1
247190,132528137,30:00.0,00:00.0,assigned,59:25.0,NULL,59:25.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
256167,133576816,30:00.0,00:00.0,cancelled,02:18.2,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,02:18.2,1
330263,133576816,30:00.0,00:00.0,cancelled,02:20.4,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,02:20.5,1
337349,133979942,30:00.0,00:00.0,assigned,03:40.0,NULL,03:40.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
463313,133576816,30:00.0,00:00.0,cancelled,02:13.2,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,02:13.3,1
464490,133576816,30:00.0,00:00.0,cancelled,01:16.1,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,01:16.2,1
487545,133576816,30:00.0,00:00.0,cancelled,02:11.0,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,28:44.3,02:11.1,1
516477,133344140,30:00.0,00:00.0,assigned,02:12.0,NULL,02:12.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
521647,133676849,30:00.0,00:00.0,assigned,11:10.0,NULL,11:10.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
575683,133576816,30:00.0,00:00.0,cancelled,02:17.6,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,02:17.6,1
618437,133576816,30:00.0,00:00.0,cancelled,02:15.0,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,02:15.0,1
627365,133576816,30:00.0,00:00.0,cancelled,02:10.2,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,02:10.4,1
641040,133576816,30:00.0,00:00.0,cancelled,02:19.5,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,02:19.5,1
674391,133576816,30:00.0,00:00.0,cancelled,02:20.9,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,02:20.9,1
738660,133576816,30:00.0,00:00.0,cancelled,02:23.6,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,24:10.6,02:23.6,1
766230,133576816,30:00.0,00:00.0,cancelled,02:04.6,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,02:04.7,1
805243,133576816,30:00.0,00:00.0,cancelled,02:13.8,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,02:13.8,1
840061,133576816,30:00.0,00:00.0,cancelled,02:14.0,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,02:14.0,1
1080123,133576816,30:00.0,00:00.0,cancelled,02:20.3,NULL,NULL,44:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,02:20.3,1
1177595,133267883,30:00.0,00:00.0,assigned,02:11.0,NULL,02:11.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
673763,131982527,30:00.0,15:00.0,assigned,51:47.0,NULL,51:47.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
740793,133265969,30:00.0,15:00.0,assigned,59:11.0,NULL,59:11.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
793112,133056163,30:00.0,15:00.0,assigned,08:10.0,NULL,08:10.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
290341,133454042,30:00.0,30:00.0,assigned,17:50.0,NULL,17:50.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
398250,133454977,30:00.0,30:00.0,assigned,17:50.0,NULL,17:50.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
527650,133509239,30:00.0,30:00.0,assigned,20:10.0,NULL,20:10.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
558019,132793664,30:00.0,30:00.0,assigned,26:11.0,NULL,26:11.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
606733,131228880,30:00.0,30:00.0,assigned,44:11.0,NULL,44:11.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
704351,132737077,30:00.0,30:00.0,assigned,56:15.0,NULL,56:15.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
1163911,131228880,30:00.0,30:00.0,cancelled,35:11.0,NULL,35:11.0,44:11.0,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
247266,132528166,30:00.0,45:00.0,assigned,59:25.0,NULL,59:25.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
491918,133281909,30:00.0,45:00.0,assigned,14:10.0,NULL,14:10.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
491924,133282194,30:00.0,45:00.0,assigned,14:10.0,NULL,14:10.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
516874,132793448,30:00.0,45:00.0,assigned,23:10.0,NULL,23:10.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
740233,133279313,30:00.0,45:00.0,assigned,08:12.0,NULL,08:12.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
169144,131183675,30:00.0,00:00.0,assigned,53:13.0,NULL,53:13.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
420793,132535230,30:00.0,00:00.0,assigned,05:40.0,NULL,05:40.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
491826,133281881,30:00.0,00:00.0,assigned,14:10.0,NULL,14:10.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
627436,133343921,30:00.0,00:00.0,assigned,02:12.0,NULL,02:12.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
1100707,131822722,30:00.0,00:00.0,assigned,22:25.0,NULL,22:25.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
740877,134427960,30:00.0,15:00.0,assigned,00:04.7,NULL,00:04.7,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
491827,133281316,30:00.0,30:00.0,assigned,14:10.0,NULL,14:10.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
708086,133337471,30:00.0,30:00.0,assigned,53:12.0,NULL,53:12.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
